가구원수,가구형태,주거점유형태,주거면적,부채규모,수급여부,총소득,인당_주거면적,소득_대비_부채비율,면적당_소득
1.0,1.0,3.0,59.0,2640.0,0,3658.0,59.0,0.7215086089095382,60.96666666666667
1.0,1.0,3.0,33.0,0.0,0,3024.0,33.0,0.0,88.94117647058823
2.0,5.0,1.0,96.0,0.0,0,3900.0,48.0,0.0,40.20618556701031
4.0,5.0,1.0,82.0,46000.0,0,17240.0,20.5,2.6680586972913405,207.710843373494
5.0,5.0,1.0,96.0,0.0,0,3470.0,19.2,0.0,35.77319587628866
2.0,5.0,1.0,99.0,3000.0,0,11320.0,49.5,0.2649942584577334,113.2
1.0,1.0,5.0,33.0,0.0,0,2280.0,33.0,0.0,67.05882352941177
1.0,1.0,5.0,50.0,0.0,0,20.0,50.0,0.0,0.39215686274509803
3.0,5.0,1.0,106.0,0.0,0,1999.0,35.333333333333336,0.0,18.682242990654206
4.0,5.0,1.0,112.0,12000.0,0,5312.0,28.0,2.258610954263128,47.008849557522126
1.0,1.0,3.0,50.0,200.0,1,0.0,50.0,200.0,0.0
1.0,1.0,5.0,89.0,0.0,0,0.0,89.0,0.0,0.0
1.0,1.0,5.0,50.0,0.0,0,30.0,50.0,0.0,0.5882352941176471
1.0,1.0,1.0,36.0,0.0,0,870.0,36.0,0.0,23.513513513513512
1.0,1.0,1.0,59.0,0.0,0,230.0,59.0,0.0,3.8333333333333335
1.0,1.0,4.0,40.0,0.0,1,0.0,40.0,0.0,0.0
1.0,1.0,5.0,66.0,0.0,0,0.0,66.0,0.0,0.0
1.0,1.0,6.0,79.0,0.0,0,290.0,79.0,0.0,3.625
4.0,5.0,1.0,79.0,6000.0,0,5698.0,19.75,1.052816283558519,71.225
1.0,1.0,1.0,79.0,0.0,0,18.0,79.0,0.0,0.225
2.0,5.0,1.0,69.0,0.0,0,3420.0,34.5,0.0,48.857142857142854
4.0,5.0,1.0,112.0,15000.0,0,7360.0,28.0,2.0377666077978533,65.13274336283186
1.0,1.0,6.0,50.0,0.0,1,0.0,50.0,0.0,0.0
1.0,1.0,1.0,59.0,0.0,0,1026.0,59.0,0.0,17.1
1.0,1.0,6.0,79.0,0.0,0,0.0,79.0,0.0,0.0
3.0,5.0,1.0,102.0,19748.0,0,4746.0,34.0,4.160101116494628,46.077669902912625
1.0,1.0,2.0,56.0,10000.0,0,3200.0,56.0,3.1240237425804436,56.14035087719298
2.0,5.0,1.0,116.0,0.0,0,40.0,58.0,0.0,0.3418803418803419
2.0,5.0,1.0,30.0,0.0,0,5841.0,15.0,0.0,188.41935483870967
3.0,5.0,1.0,109.0,13400.0,0,8648.0,36.333333333333336,1.549312059197595,78.61818181818182
1.0,1.0,1.0,59.0,2400.0,0,1241.0,59.0,1.932367149758454,20.683333333333334
2.0,5.0,5.0,66.0,1953.0,0,3067.0,33.0,0.6365710560625815,45.776119402985074
3.0,5.0,1.0,69.0,0.0,0,364.0,23.0,0.0,5.2
1.0,1.0,5.0,99.0,0.0,0,326.0,99.0,0.0,3.26
1.0,1.0,4.0,99.0,0.0,1,16.0,99.0,0.0,0.16
1.0,1.0,5.0,50.0,0.0,0,507.0,50.0,0.0,9.941176470588236
1.0,1.0,1.0,63.0,0.0,0,0.0,63.0,0.0,0.0
2.0,5.0,1.0,92.0,0.0,0,702.0,46.0,0.0,7.548387096774194
4.0,5.0,1.0,102.0,12000.0,0,7906.0,25.5,1.5176425951688377,76.75728155339806
3.0,5.0,4.0,116.0,9000.0,0,9222.0,38.666666666666664,0.9758213162745311,78.82051282051282
1.0,1.0,1.0,50.0,5000.0,0,0.0,50.0,5000.0,0.0
4.0,5.0,2.0,112.0,2500.0,0,13270.0,28.0,0.18838067967749228,117.43362831858407
1.0,1.0,5.0,59.0,0.0,0,102.0,59.0,0.0,1.7
1.0,1.0,1.0,66.0,5200.0,0,80.0,66.0,64.19753086419753,1.1940298507462686
2.0,5.0,1.0,89.0,20000.0,0,1800.0,44.5,11.10494169905608,20.0
2.0,5.0,5.0,66.0,0.0,0,30.0,33.0,0.0,0.44776119402985076
4.0,5.0,1.0,79.0,0.0,0,9496.0,19.75,0.0,118.7
2.0,5.0,1.0,69.0,0.0,0,51.0,34.5,0.0,0.7285714285714285
1.0,1.0,1.0,59.0,0.0,0,10.0,59.0,0.0,0.16666666666666666
1.0,1.0,1.0,50.0,0.0,0,0.0,50.0,0.0,0.0
3.0,5.0,1.0,99.0,200.0,0,5265.0,33.0,0.0379794910748196,52.65
1.0,1.0,5.0,50.0,0.0,0,0.0,50.0,0.0,0.0
1.0,1.0,5.0,59.0,0.0,0,5.0,59.0,0.0,0.08333333333333333
1.0,1.0,1.0,40.0,0.0,0,20.0,40.0,0.0,0.4878048780487805
3.0,5.0,1.0,106.0,0.0,0,588.0,35.333333333333336,0.0,5.4953271028037385
1.0,1.0,5.0,59.0,0.0,0,0.0,59.0,0.0,0.0
1.0,1.0,5.0,56.0,0.0,0,0.0,56.0,0.0,0.0
2.0,5.0,1.0,99.0,0.0,0,5166.0,49.5,0.0,51.66
1.0,1.0,5.0,76.0,0.0,0,120.0,76.0,0.0,1.5584415584415585
3.0,5.0,1.0,82.0,0.0,0,865.0,27.333333333333332,0.0,10.421686746987952
1.0,1.0,1.0,50.0,0.0,0,0.0,50.0,0.0,0.0
1.0,1.0,5.0,76.0,200.0,1,30.0,76.0,6.451612903225806,0.38961038961038963
1.0,1.0,1.0,59.0,0.0,1,0.0,59.0,0.0,0.0
1.0,1.0,1.0,92.0,0.0,0,780.0,92.0,0.0,8.387096774193548
1.0,1.0,2.0,23.0,0.0,0,6450.0,23.0,0.0,268.75
1.0,1.0,1.0,82.0,0.0,0,298.0,82.0,0.0,3.5903614457831323
2.0,5.0,1.0,66.0,0.0,0,425.0,33.0,0.0,6.343283582089552
2.0,5.0,1.0,66.0,0.0,1,30.0,33.0,0.0,0.44776119402985076
1.0,1.0,5.0,66.0,0.0,0,20.0,66.0,0.0,0.29850746268656714
1.0,1.0,5.0,66.0,0.0,0,120.0,66.0,0.0,1.791044776119403
2.0,5.0,1.0,66.0,0.0,0,62.0,33.0,0.0,0.9253731343283582
1.0,1.0,1.0,86.0,6796.0,0,4500.0,86.0,1.5098866918462563,51.724137931034484
1.0,1.0,1.0,76.0,0.0,0,390.0,76.0,0.0,5.064935064935065
2.0,5.0,1.0,89.0,0.0,0,1244.0,44.5,0.0,13.822222222222223
5.0,5.0,1.0,116.0,8000.0,0,7140.0,23.2,1.1202912757316903,61.02564102564103
2.0,5.0,1.0,66.0,0.0,0,686.0,33.0,0.0,10.238805970149254
1.0,1.0,5.0,99.0,0.0,0,192.0,99.0,0.0,1.92
1.0,1.0,1.0,50.0,0.0,0,0.0,50.0,0.0,0.0
1.0,1.0,1.0,66.0,0.0,1,0.0,66.0,0.0,0.0
1.0,1.0,1.0,59.0,0.0,0,10.0,59.0,0.0,0.16666666666666666
4.0,5.0,1.0,112.0,11650.0,0,18379.0,28.0,0.6338411316648531,162.64601769911505
3.0,5.0,1.0,59.0,0.0,0,9680.0,19.666666666666668,0.0,161.33333333333334
2.0,5.0,1.0,79.0,0.0,0,2843.0,39.5,0.0,35.5375
2.0,5.0,1.0,20.0,0.0,0,4670.0,10.0,0.0,222.38095238095238
2.0,5.0,1.0,76.0,0.0,0,1850.0,38.0,0.0,24.025974025974026
4.0,5.0,1.0,139.0,19320.0,0,15148.0,34.75,1.2753317050630404,108.2
1.0,1.0,1.0,99.0,0.0,0,4966.0,99.0,0.0,49.66
3.0,5.0,1.0,112.0,17348.0,0,8000.0,37.333333333333336,2.1682289713785776,70.79646017699115
2.0,5.0,5.0,66.0,500.0,0,1806.0,33.0,0.27670171555063644,26.955223880597014
4.0,5.0,1.0,69.0,3250.0,0,8500.0,17.25,0.38230796376896836,121.42857142857143
2.0,5.0,1.0,82.0,34000.0,0,4380.0,41.0,7.760785208856426,52.7710843373494
2.0,5.0,1.0,86.0,0.0,0,895.0,43.0,0.0,10.28735632183908
4.0,5.0,1.0,82.0,340.0,1,7924.0,20.5,0.04290220820189274,95.46987951807229
1.0,1.0,1.0,56.0,0.0,0,480.0,56.0,0.0,8.421052631578947
3.0,5.0,2.0,66.0,0.0,0,9776.0,22.0,0.0,145.91044776119404
1.0,1.0,5.0,82.0,2070.0,1,84.0,82.0,24.352941176470587,1.0120481927710843
1.0,1.0,3.0,40.0,0.0,0,0.0,40.0,0.0,0.0
2.0,5.0,1.0,66.0,0.0,0,15.0,33.0,0.0,0.22388059701492538
2.0,5.0,6.0,116.0,0.0,0,3298.0,58.0,0.0,28.188034188034187
2.0,5.0,1.0,112.0,29960.0,0,6890.0,56.0,4.3476998984182265,60.97345132743363
1.0,1.0,5.0,99.0,0.0,0,0.0,99.0,0.0,0.0
2.0,5.0,1.0,92.0,8315.0,0,962.0,46.0,8.63447559709242,10.344086021505376
1.0,1.0,5.0,66.0,0.0,0,0.0,66.0,0.0,0.0
1.0,1.0,1.0,99.0,30000.0,0,2941.0,99.0,10.197144799456153,29.41
1.0,1.0,4.0,50.0,0.0,0,3000.0,50.0,0.0,58.8235294117647
2.0,5.0,5.0,99.0,0.0,0,0.0,49.5,0.0,0.0
4.0,5.0,3.0,82.0,38183.0,0,15540.0,20.5,2.4569204040924006,187.2289156626506
2.0,5.0,5.0,50.0,1152.0,0,2636.0,25.0,0.43686006825938567,51.68627450980392
1.0,1.0,4.0,119.0,0.0,0,4345.0,119.0,0.0,36.208333333333336
2.0,5.0,1.0,66.0,16000.0,0,3192.0,33.0,5.010961478233636,47.64179104477612
3.0,5.0,1.0,112.0,27000.0,0,11137.0,37.333333333333336,2.4241335966959956,98.5575221238938
1.0,1.0,5.0,99.0,0.0,0,0.0,99.0,0.0,0.0
2.0,5.0,1.0,139.0,0.0,0,36.0,69.5,0.0,0.2571428571428571
3.0,5.0,1.0,50.0,0.0,0,3422.0,16.666666666666668,0.0,67.09803921568627
1.0,1.0,5.0,50.0,0.0,0,0.0,50.0,0.0,0.0
1.0,1.0,5.0,26.0,0.0,1,0.0,26.0,0.0,0.0
1.0,1.0,1.0,66.0,0.0,0,50.0,66.0,0.0,0.746268656716418
1.0,1.0,5.0,50.0,0.0,0,64.0,50.0,0.0,1.2549019607843137
2.0,5.0,1.0,99.0,0.0,0,731.0,49.5,0.0,7.31
1.0,1.0,1.0,50.0,0.0,0,90.0,50.0,0.0,1.7647058823529411
1.0,1.0,1.0,82.0,0.0,0,812.0,82.0,0.0,9.783132530120483
1.0,1.0,1.0,99.0,2500.0,0,80.0,99.0,30.864197530864196,0.8
2.0,5.0,1.0,50.0,606.0,0,3728.0,25.0,0.16251005631536605,73.09803921568627
1.0,1.0,5.0,50.0,0.0,0,0.0,50.0,0.0,0.0
6.0,5.0,1.0,82.0,5000.0,0,7811.0,13.666666666666666,0.6400409626216078,94.10843373493977
1.0,1.0,3.0,33.0,13000.0,0,3654.0,33.0,3.556771545827633,107.47058823529412
2.0,5.0,5.0,79.0,0.0,0,724.0,39.5,0.0,9.05
1.0,1.0,5.0,50.0,0.0,0,150.0,50.0,0.0,2.9411764705882355
1.0,1.0,1.0,66.0,0.0,0,323.0,66.0,0.0,4.82089552238806
1.0,1.0,5.0,82.0,0.0,1,70.0,82.0,0.0,0.8433734939759037
2.0,5.0,1.0,82.0,0.0,0,476.0,41.0,0.0,5.734939759036145
1.0,1.0,5.0,82.0,0.0,0,0.0,82.0,0.0,0.0
1.0,1.0,1.0,66.0,0.0,0,1924.0,66.0,0.0,28.71641791044776
1.0,1.0,5.0,82.0,0.0,0,0.0,82.0,0.0,0.0
1.0,1.0,5.0,66.0,0.0,0,22.0,66.0,0.0,0.3283582089552239
2.0,5.0,1.0,76.0,6000.0,0,2340.0,38.0,2.5630072618539086,30.38961038961039
1.0,1.0,1.0,82.0,0.0,0,119.0,82.0,0.0,1.4337349397590362
1.0,1.0,1.0,66.0,0.0,0,242.0,66.0,0.0,3.611940298507463
2.0,5.0,1.0,99.0,0.0,0,713.0,49.5,0.0,7.13
5.0,5.0,1.0,99.0,0.0,0,898.0,19.8,0.0,8.98
2.0,5.0,1.0,99.0,0.0,0,1068.0,49.5,0.0,10.68
2.0,5.0,1.0,66.0,0.0,0,25.0,33.0,0.0,0.373134328358209
2.0,5.0,1.0,99.0,10000.0,0,2818.0,49.5,3.5473572188719404,28.18
1.0,1.0,2.0,82.0,8800.0,0,4250.0,82.0,2.07010115266996,51.204819277108435
2.0,5.0,5.0,50.0,0.0,0,0.0,25.0,0.0,0.0
1.0,1.0,1.0,76.0,0.0,0,0.0,76.0,0.0,0.0
1.0,1.0,5.0,99.0,0.0,0,0.0,99.0,0.0,0.0
1.0,1.0,5.0,82.0,0.0,0,60.0,82.0,0.0,0.7228915662650602
2.0,5.0,1.0,50.0,0.0,0,571.0,25.0,0.0,11.196078431372548
2.0,5.0,1.0,92.0,0.0,0,1336.0,46.0,0.0,14.365591397849462
3.0,5.0,1.0,109.0,10000.0,0,12134.0,36.333333333333336,0.8240626287597858,110.30909090909091
1.0,1.0,1.0,112.0,11500.0,0,6650.0,112.0,1.7290632987520673,58.849557522123895
4.0,5.0,1.0,86.0,0.0,0,6284.0,21.5,0.0,72.22988505747126
1.0,1.0,1.0,99.0,0.0,0,175.0,99.0,0.0,1.75
1.0,1.0,5.0,66.0,0.0,0,130.0,66.0,0.0,1.9402985074626866
2.0,5.0,5.0,50.0,0.0,0,0.0,25.0,0.0,0.0
1.0,1.0,1.0,109.0,0.0,0,2338.0,109.0,0.0,21.254545454545454
2.0,5.0,5.0,89.0,0.0,0,526.0,44.5,0.0,5.844444444444444
1.0,1.0,3.0,40.0,0.0,1,0.0,40.0,0.0,0.0
2.0,5.0,6.0,66.0,0.0,0,0.0,33.0,0.0,0.0
1.0,1.0,1.0,50.0,0.0,0,630.0,50.0,0.0,12.352941176470589
2.0,5.0,1.0,82.0,0.0,0,2632.0,41.0,0.0,31.710843373493976
1.0,1.0,1.0,99.0,0.0,0,405.0,99.0,0.0,4.05
2.0,5.0,1.0,59.0,6000.0,0,0.0,29.5,6000.0,0.0
1.0,1.0,5.0,40.0,0.0,0,218.0,40.0,0.0,5.317073170731708
1.0,1.0,4.0,53.0,4000.0,0,1750.0,53.0,2.2844089091947457,32.407407407407405
1.0,1.0,1.0,82.0,0.0,0,100.0,82.0,0.0,1.2048192771084338
4.0,5.0,1.0,76.0,0.0,0,898.0,19.0,0.0,11.662337662337663
2.0,5.0,1.0,82.0,0.0,0,0.0,41.0,0.0,0.0
1.0,1.0,1.0,69.0,0.0,0,17.0,69.0,0.0,0.24285714285714285
2.0,5.0,1.0,76.0,0.0,0,327.0,38.0,0.0,4.246753246753247
5.0,5.0,1.0,73.0,500.0,1,3240.0,14.6,0.154273372415921,43.78378378378378
1.0,1.0,1.0,86.0,0.0,0,280.0,86.0,0.0,3.218390804597701
1.0,1.0,5.0,50.0,0.0,0,325.0,50.0,0.0,6.372549019607843
1.0,1.0,5.0,46.0,0.0,0,15.0,46.0,0.0,0.3191489361702128
1.0,1.0,1.0,73.0,0.0,0,362.0,73.0,0.0,4.891891891891892
1.0,1.0,5.0,46.0,0.0,0,0.0,46.0,0.0,0.0
1.0,1.0,5.0,89.0,4285.0,0,2400.0,89.0,1.7846730528946273,26.666666666666668
5.0,5.0,1.0,112.0,12982.0,0,6300.0,22.4,2.060307887636883,55.75221238938053
4.0,5.0,2.0,79.0,0.0,0,6313.0,19.75,0.0,78.9125
2.0,5.0,5.0,89.0,0.0,0,2880.0,44.5,0.0,32.0
1.0,1.0,1.0,106.0,0.0,0,90.0,106.0,0.0,0.8411214953271028
4.0,5.0,1.0,79.0,5113.0,0,8620.0,19.75,0.5930866488806403,107.75
2.0,5.0,1.0,106.0,300.0,0,2808.0,53.0,0.10679957280170879,26.242990654205606
4.0,5.0,1.0,82.0,3045.0,0,7687.0,20.5,0.39607180020811655,92.6144578313253
2.0,5.0,1.0,79.0,0.0,0,4146.0,39.5,0.0,51.825
2.0,5.0,5.0,112.0,0.0,0,1656.0,56.0,0.0,14.654867256637168
5.0,5.0,1.0,112.0,1455.0,0,8714.0,22.4,0.16695352839931152,77.11504424778761
1.0,1.0,5.0,82.0,1000.0,0,3920.0,82.0,0.2550369803621525,47.2289156626506
2.0,5.0,1.0,63.0,500.0,0,1999.0,31.5,0.25,31.234375
6.0,5.0,1.0,106.0,0.0,0,12120.0,17.666666666666668,0.0,113.27102803738318
4.0,5.0,1.0,79.0,22054.0,0,5580.0,19.75,3.951621573194768,69.75
3.0,5.0,5.0,92.0,4000.0,0,6680.0,30.666666666666668,0.598712767549768,71.82795698924731
1.0,1.0,1.0,40.0,15380.0,0,6465.0,40.0,2.3785957315187134,157.6829268292683
2.0,5.0,1.0,79.0,0.0,0,4111.0,39.5,0.0,51.3875
1.0,1.0,6.0,116.0,3000.0,0,7271.0,116.0,0.41254125412541254,62.14529914529915
5.0,5.0,1.0,96.0,29654.0,0,11462.0,19.2,2.586931867748408,118.16494845360825
4.0,5.0,5.0,116.0,0.0,0,1150.0,29.0,0.0,9.82905982905983
2.0,5.0,1.0,99.0,0.0,0,1715.0,49.5,0.0,17.15
1.0,1.0,3.0,50.0,500.0,0,4400.0,50.0,0.11361054305839582,86.27450980392157
1.0,1.0,3.0,56.0,0.0,1,319.0,56.0,0.0,5.5964912280701755
1.0,1.0,1.0,106.0,200.0,0,988.0,106.0,0.20222446916076844,9.233644859813085
1.0,1.0,1.0,79.0,0.0,0,351.0,79.0,0.0,4.3875
2.0,5.0,1.0,79.0,0.0,0,898.0,39.5,0.0,11.225
3.0,3.0,3.0,43.0,119.0,1,1760.0,14.333333333333334,0.06757524134014764,40.0
4.0,5.0,1.0,73.0,0.0,0,6773.0,18.25,0.0,91.52702702702703
6.0,5.0,1.0,79.0,5404.0,0,8300.0,13.166666666666666,0.6510059029032647,103.75
4.0,5.0,1.0,116.0,0.0,0,7444.0,29.0,0.0,63.623931623931625
2.0,5.0,1.0,79.0,0.0,0,863.0,39.5,0.0,10.7875
3.0,5.0,1.0,99.0,0.0,0,5440.0,33.0,0.0,54.4
4.0,5.0,1.0,82.0,23840.0,0,8970.0,20.5,2.6574517890982055,108.07228915662651
2.0,5.0,1.0,73.0,3000.0,0,100.0,36.5,29.702970297029704,1.3513513513513513
4.0,5.0,1.0,86.0,16888.0,0,6090.0,21.5,2.7726153340994912,70.0
1.0,1.0,5.0,66.0,0.0,0,0.0,66.0,0.0,0.0
2.0,5.0,5.0,66.0,0.0,0,100.0,33.0,0.0,1.492537313432836
2.0,5.0,1.0,106.0,8800.0,0,5048.0,53.0,1.7429193899782136,47.177570093457945
4.0,5.0,1.0,99.0,16574.0,0,1440.0,24.75,11.50173490631506,14.4
4.0,5.0,1.0,82.0,0.0,0,387.0,20.5,0.0,4.662650602409639
2.0,5.0,1.0,82.0,0.0,0,170.0,41.0,0.0,2.0481927710843375
7.0,5.0,1.0,112.0,21800.0,0,7390.0,16.0,2.949533216073603,65.39823008849558
1.0,1.0,5.0,59.0,0.0,0,0.0,59.0,0.0,0.0
2.0,5.0,1.0,82.0,5500.0,0,40.0,41.0,134.14634146341464,0.4819277108433735
1.0,1.0,1.0,73.0,0.0,0,310.0,73.0,0.0,4.1891891891891895
2.0,5.0,1.0,99.0,0.0,0,120.0,49.5,0.0,1.2
5.0,5.0,1.0,99.0,0.0,0,3980.0,19.8,0.0,39.8
1.0,1.0,3.0,66.0,400.0,0,3150.0,66.0,0.12694382735639478,47.014925373134325
4.0,5.0,1.0,66.0,800.0,0,1680.0,16.5,0.4759071980963712,25.074626865671643
1.0,1.0,6.0,36.0,0.0,1,0.0,36.0,0.0,0.0
1.0,1.0,5.0,50.0,0.0,0,0.0,50.0,0.0,0.0
1.0,1.0,5.0,99.0,0.0,0,319.0,99.0,0.0,3.19
2.0,5.0,1.0,76.0,0.0,0,985.0,38.0,0.0,12.792207792207792
1.0,1.0,5.0,63.0,0.0,0,0.0,63.0,0.0,0.0
2.0,5.0,1.0,106.0,0.0,0,1362.0,53.0,0.0,12.728971962616823
4.0,5.0,3.0,66.0,38000.0,0,14819.0,16.5,2.5641025641025643,221.17910447761193
2.0,2.0,4.0,50.0,300.0,1,0.0,25.0,300.0,0.0
1.0,1.0,1.0,33.0,7000.0,0,1500.0,33.0,4.663557628247835,44.11764705882353
1.0,1.0,2.0,66.0,0.0,0,319.0,66.0,0.0,4.7611940298507465
3.0,5.0,5.0,99.0,0.0,0,4160.0,33.0,0.0,41.6
2.0,5.0,1.0,125.0,500.0,0,1040.0,62.5,0.4803073967339097,8.253968253968255
2.0,5.0,2.0,86.0,9000.0,0,7000.0,43.0,1.2855306384802172,80.45977011494253
1.0,1.0,1.0,82.0,0.0,0,1600.0,82.0,0.0,19.27710843373494
2.0,5.0,1.0,109.0,0.0,0,5139.0,54.5,0.0,46.71818181818182
1.0,1.0,5.0,33.0,52.0,0,4992.0,33.0,0.010414580412577609,146.8235294117647
4.0,5.0,2.0,129.0,11500.0,0,10322.0,32.25,1.114017243049501,79.4
4.0,5.0,2.0,99.0,0.0,0,17433.0,24.75,0.0,174.33
1.0,1.0,1.0,33.0,20000.0,0,6000.0,33.0,3.3327778703549407,176.47058823529412
1.0,1.0,1.0,106.0,19640.0,0,5490.0,106.0,3.576761974139501,51.308411214953274
1.0,1.0,3.0,69.0,2200.0,0,1800.0,69.0,1.2215435868961688,25.714285714285715
1.0,1.0,1.0,79.0,5000.0,0,1805.0,79.0,2.768549280177187,22.5625
4.0,5.0,1.0,109.0,6500.0,0,11802.0,27.25,0.5507074472591714,107.2909090909091
2.0,5.0,1.0,43.0,1300.0,0,6943.0,21.5,0.18721198156682028,157.79545454545453
4.0,5.0,1.0,112.0,7210.0,0,7000.0,28.0,1.0298528781602627,61.94690265486726
3.0,5.0,1.0,112.0,31634.0,0,9060.0,37.333333333333336,3.491226133980797,80.17699115044248
1.0,1.0,2.0,33.0,0.0,0,0.0,33.0,0.0,0.0
2.0,5.0,1.0,109.0,0.0,0,520.0,54.5,0.0,4.7272727272727275
1.0,1.0,1.0,76.0,0.0,0,558.0,76.0,0.0,7.246753246753247
3.0,5.0,1.0,99.0,0.0,0,3808.0,33.0,0.0,38.08
1.0,1.0,5.0,59.0,0.0,0,290.0,59.0,0.0,4.833333333333333
2.0,5.0,1.0,89.0,0.0,0,540.0,44.5,0.0,6.0
1.0,1.0,3.0,33.0,0.0,1,0.0,33.0,0.0,0.0
1.0,1.0,1.0,82.0,0.0,0,989.0,82.0,0.0,11.91566265060241
1.0,1.0,1.0,86.0,0.0,0,2484.0,86.0,0.0,28.551724137931036
2.0,5.0,1.0,82.0,1278.0,0,319.0,41.0,3.99375,3.8433734939759034
1.0,1.0,1.0,79.0,1000.0,0,2216.0,79.0,0.4510599909788002,27.7
1.0,1.0,1.0,79.0,1000.0,0,1110.0,79.0,0.9000900090009001,13.875
2.0,5.0,1.0,59.0,5000.0,0,1708.0,29.5,2.925687536571094,28.466666666666665
2.0,5.0,1.0,76.0,7000.0,0,9956.0,38.0,0.7030229988952496,129.2987012987013
1.0,1.0,2.0,79.0,0.0,0,2050.0,79.0,0.0,25.625
1.0,1.0,2.0,29.0,18300.0,0,6864.0,29.0,2.6656955571740713,228.8
1.0,1.0,1.0,79.0,0.0,0,180.0,79.0,0.0,2.25
2.0,5.0,1.0,92.0,1350.0,0,4020.0,46.0,0.3357373787615021,43.225806451612904
1.0,1.0,3.0,36.0,0.0,1,0.0,36.0,0.0,0.0
2.0,5.0,1.0,66.0,1181.0,0,5570.0,33.0,0.21199066594866273,83.13432835820896
2.0,5.0,1.0,96.0,6000.0,0,3968.0,48.0,1.5117157974300832,40.90721649484536
1.0,1.0,2.0,89.0,3000.0,0,12510.0,89.0,0.23978898569259052,139.0
6.0,5.0,1.0,112.0,30400.0,0,9270.0,18.666666666666668,3.279042174522705,82.03539823008849
3.0,5.0,1.0,86.0,3500.0,0,3663.0,28.666666666666668,0.9552401746724891,42.10344827586207
3.0,5.0,1.0,106.0,2183.0,0,6690.0,35.333333333333336,0.3262591540875803,62.52336448598131
2.0,5.0,1.0,99.0,2500.0,0,5900.0,49.5,0.42365700728690053,59.0
1.0,1.0,4.0,66.0,0.0,0,1450.0,66.0,0.0,21.64179104477612
3.0,5.0,1.0,69.0,1600.0,0,11604.0,23.0,0.13787160706591986,165.77142857142857
1.0,1.0,1.0,56.0,2760.0,0,2668.0,56.0,1.034095166729112,46.80701754385965
2.0,5.0,1.0,59.0,0.0,0,580.0,29.5,0.0,9.666666666666666
1.0,1.0,1.0,76.0,0.0,0,831.0,76.0,0.0,10.792207792207792
2.0,5.0,1.0,63.0,0.0,1,90.0,31.5,0.0,1.40625
2.0,5.0,1.0,63.0,0.0,0,290.0,31.5,0.0,4.53125
1.0,1.0,1.0,69.0,2040.0,0,380.0,69.0,5.354330708661418,5.428571428571429
4.0,5.0,1.0,69.0,10520.0,0,8260.0,17.25,1.2734535770487834,118.0
5.0,5.0,1.0,132.0,9400.0,0,9170.0,26.4,1.0249700141751172,68.94736842105263
2.0,5.0,3.0,79.0,19300.0,0,12270.0,39.5,1.5728139515931872,153.375
1.0,1.0,3.0,40.0,0.0,1,0.0,40.0,0.0,0.0
1.0,1.0,3.0,43.0,0.0,1,0.0,43.0,0.0,0.0
3.0,5.0,3.0,106.0,2000.0,0,7138.0,35.333333333333336,0.28015128169211373,66.71028037383178
3.0,5.0,1.0,82.0,0.0,0,5202.0,27.333333333333332,0.0,62.674698795180724
1.0,1.0,3.0,69.0,0.0,0,2275.0,69.0,0.0,32.5
1.0,1.0,1.0,82.0,0.0,0,0.0,82.0,0.0,0.0
1.0,1.0,2.0,33.0,0.0,0,1704.0,33.0,0.0,50.11764705882353
1.0,1.0,5.0,82.0,0.0,0,1370.0,82.0,0.0,16.50602409638554
5.0,5.0,1.0,112.0,17500.0,0,10248.0,22.4,1.7074836569421408,90.69026548672566
1.0,1.0,5.0,56.0,0.0,1,0.0,56.0,0.0,0.0
2.0,5.0,1.0,112.0,0.0,0,16200.0,56.0,0.0,143.36283185840708
1.0,1.0,1.0,66.0,0.0,0,200.0,66.0,0.0,2.985074626865672
2.0,5.0,5.0,82.0,0.0,0,310.0,41.0,0.0,3.7349397590361444
2.0,5.0,1.0,99.0,0.0,0,605.0,49.5,0.0,6.05
1.0,1.0,1.0,66.0,0.0,0,198.0,66.0,0.0,2.955223880597015
2.0,5.0,1.0,116.0,2000.0,0,2960.0,58.0,0.6754474839581223,25.299145299145298
4.0,5.0,1.0,112.0,5980.0,0,8260.0,28.0,0.7238833071056773,73.09734513274336
1.0,1.0,2.0,20.0,0.0,0,2420.0,20.0,0.0,115.23809523809524
1.0,1.0,3.0,30.0,0.0,1,0.0,30.0,0.0,0.0
1.0,1.0,5.0,69.0,0.0,0,0.0,69.0,0.0,0.0
1.0,1.0,5.0,33.0,0.0,0,0.0,33.0,0.0,0.0
1.0,1.0,6.0,66.0,0.0,1,0.0,66.0,0.0,0.0
1.0,1.0,1.0,66.0,0.0,0,816.0,66.0,0.0,12.17910447761194
1.0,1.0,1.0,106.0,0.0,0,454.0,106.0,0.0,4.242990654205608
3.0,5.0,1.0,112.0,0.0,0,9860.0,37.333333333333336,0.0,87.2566371681416
3.0,5.0,2.0,82.0,0.0,0,6008.0,27.333333333333332,0.0,72.3855421686747
2.0,5.0,5.0,106.0,0.0,0,1620.0,53.0,0.0,15.14018691588785
1.0,1.0,3.0,36.0,0.0,0,0.0,36.0,0.0,0.0
4.0,5.0,1.0,139.0,48300.0,0,7196.0,34.75,6.711129637348895,51.4
1.0,1.0,1.0,79.0,0.0,0,480.0,79.0,0.0,6.0
1.0,1.0,3.0,69.0,0.0,1,0.0,69.0,0.0,0.0
